Organização,Deployment,claim notification damages v1.3,claim notification person v1.3,endorsement v1.2,quote patrimonial home v1.10,quote acceptance and branches abroad v1.8,quote auto v1.9,quote financial risk v1.8,quote housing v1.8,quote responsibility v1.8,quote rural v1.8,quote transport v1.8,contract life pension v1.13,withdrawal pension v1.3,withdrawal capitalization title v1.3,quote person life v1.11,quote person travel v1.11,quote capitalization title v1.10
SAFRA SEGUROS GERAIS S.A.,FASE3BL3CTRSIDP,,,,,,,,,[15-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-responsibility/1.8.0/06109373_FASE3BL3CTRSIDP_quote-responsibility_v1.8.0_15-08-2024.json),,,,,,,,
HDI GLOBAL BRASIL,Hdi-Global-opinb3-responsability-v1.8.0,,,,,,,,,[30-07-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-responsibility/1.8.0/18096627_Hdi-Global-opinb3-responsability-v1.8.0_quote-responsibility_v1.8.0_30-07-2024.json),,,,,,,,
HDI SEGUROS,HDI-Seguros-B3-Lina-OPIN-Quote-Responsibility-v1.8,,,,,,,,,[27-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-responsibility/1.8.0/29980158_HDI-Seguros-B3-Lina-OPIN-Quote-Responsibility-v1.8_quote-responsibility_v1.8.0_27-08-2024.json),,,,,,,,
HDI SEGUROS,Hdi-Seguros-opinb3-responsability-v1.8.0,,,,,,,,,[30-07-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-responsibility/1.8.0/29980158_Hdi-Seguros-opinb3-responsability-v1.8.0_quote-responsibility_v1.8.0_30-07-2024.json),,,,,,,,
TOKIO MARINE SEGURADORA S.A,Opin-quote-responsibility,,,,,,,,,[06-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-responsibility/1.8.0/33164021_Opin-quote-responsibility_quote-responsibility_v1.8.0_06-08-2024.json),,,,,,,,
INDIANA SEGUROS S.A.,OpIn-Indiana-Quote-Responsibility-v1.8,,,,,,,,,[08-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-responsibility/1.8.0/61100145_OpIn-Indiana-Quote-Responsibility-v1.8_quote-responsibility_v1.8.0_08-08-2024.json),,,,,,,,
PORTO SEGURO CIA DE SEGUROS GERAIS,Porto-Seguro---API-Responsibility-v1.8.0,,,,,,,,,[02-09-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-responsibility/1.8.0/61198164_Porto-Seguro---API-Responsibility-v1.8.0_quote-responsibility_v1.8.0_02-09-2024.json),,,,,,,,
YELUM SEGUROS S.A.,OpIn-Liberty-Quote-Responsibility-v1.8,,,,,,,,,[08-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-responsibility/1.8.0/61550141_OpIn-Liberty-Quote-Responsibility-v1.8_quote-responsibility_v1.8.0_08-08-2024.json),,,,,,,,
YELUM SEGUROS S.A.,Opin-Quote-ResponsibilityV1.8,,,,,,,,,[17-09-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-responsibility/1.8.0/61550141_Opin-Quote-ResponsibilityV1.8_quote-responsibility_v1.8.0_17-09-2024.json),,,,,,,,
SWISS RE CORPORATE SOLUTIONS BRASIL SEGUROS S.A.,SwissRe-Responsibility-B3-Lina-OPIN,,,,,,,,,[29-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-responsibility/1.8.0/72145931_SwissRe-Responsibility-B3-Lina-OPIN_quote-responsibility_v1.8.0_29-08-2024.json),,,,,,,,
ZURICH SANTANDER BRASIL SEGUROS E PREVIDENCIA S.A.,ZS-SEGUROS-QUOTE-RESPONSABILITY-IDEMP-BL3-31-08-24,,,,,,,,,[02-09-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-responsibility/1.8.0/87376109_ZS-SEGUROS-QUOTE-RESPONSABILITY-IDEMP-BL3-31-08-24_quote-responsibility_v1.8.0_02-09-2024.json),,,,,,,,
CHUBB SEGUROS BRASIL S.A.,Seguradora-Rural-B3-Lina-OPIN,,,,,,,,,,[26-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-rural/1.8.0/03502099_Seguradora-Rural-B3-Lina-OPIN_quote-rural_v1.8.0_26-08-2024.json),,,,,,,
CAIXA VIDA E PREVIDENCIA S.A.,quote-rural-test-plan,,,,,,,,,,[13-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-rural/1.8.0/03730204_quote-rural-test-plan_quote-rural_v1.8.0_13-08-2024.json),,,,,,,
SAFRA SEGUROS GERAIS S.A.,FASE3BL4CTRUR,,,,,,,,,,[23-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-rural/1.8.0/06109373_FASE3BL4CTRUR_quote-rural_v1.8.0_23-08-2024.json),,,,,,,
BRASILSEG COMPANHIA DE SEGUROS,Quote-Rural-API---Fase-3,,,,,,,,,,[30-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-rural/1.8.0/28196889_Quote-Rural-API---Fase-3_quote-rural_v1.8.0_30-08-2024.json),,,,,,,
HDI SEGUROS,HDI-Seguros-B3-Lina-OPIN-Quote-Rural-V1.8,,,,,,,,,,[27-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-rural/1.8.0/29980158_HDI-Seguros-B3-Lina-OPIN-Quote-Rural-V1.8_quote-rural_v1.8.0_27-08-2024.json),,,,,,,
BRADESCO SEGUROS S.A.,BS-QUOTE-RURAL,,,,,,,,,,[27-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-rural/1.8.0/33055146_BS-QUOTE-RURAL_quote-rural_v1.8.0_27-08-2024.json),,,,,,,
TOKIO MARINE SEGURADORA S.A,Quote-Rural,,,,,,,,,,[30-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-rural/1.8.0/33164021_Quote-Rural_quote-rural_v1.8.0_30-08-2024.json),,,,,,,
INDIANA SEGUROS S.A.,OpIn-Indiana-Quote-Rural-v1.8,,,,,,,,,,[17-09-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-rural/1.8.0/61100145_OpIn-Indiana-Quote-Rural-v1.8_quote-rural_v1.8.0_17-09-2024.json),,,,,,,
PORTO SEGURO CIA DE SEGUROS GERAIS,Porto-Seguro---API-Rural-v1.8.0,,,,,,,,,,[03-09-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-rural/1.8.0/61198164_Porto-Seguro---API-Rural-v1.8.0_quote-rural_v1.8.0_03-09-2024.json),,,,,,,
SOMPO SEGUROS S.A.,Open-Insurance-Brasil-v-1.8.0,,,,,,,,,,[12-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-rural/1.8.0/61383493_Open-Insurance-Brasil-v-1.8.0_quote-rural_v1.8.0_12-08-2024.json),[12-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-transport/1.8.0/61383493_Open-Insurance-Brasil-v-1.8.0_quote-transport_v1.8.0_12-08-2024.json),,,,,,
YELUM SEGUROS S.A.,OpIn-Liberty-Quote-Rural,,,,,,,,,,[17-09-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-rural/1.8.0/61550141_OpIn-Liberty-Quote-Rural_quote-rural_v1.8.0_17-09-2024.json),,,,,,,
SWISS RE CORPORATE SOLUTIONS BRASIL SEGUROS S.A.,SwissRe-Rural-B3-Lina-OPIN,,,,,,,,,,[29-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-rural/1.8.0/72145931_SwissRe-Rural-B3-Lina-OPIN_quote-rural_v1.8.0_29-08-2024.json),,,,,,,
ZURICH SANTANDER BRASIL SEGUROS E PREVIDENCIA S.A.,ZS-SEGUROS-QUOTE-RURAL-BL4-02-08-24,,,,,,,,,,[07-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-rural/1.8.0/87376109_ZS-SEGUROS-QUOTE-RURAL-BL4-02-08-24_quote-rural_v1.8.0_07-08-2024.json),,,,,,,
ZURICH BRASIL COMPANHIA DE SEGUROS,CertificaçãoAPIQuoteRural,,,,,,,,,,[29-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-rural/1.8.0/96348677_CertificaçãoAPIQuoteRural_quote-rural_v1.8.0_29-08-2024.json),,,,,,,
CHUBB SEGUROS BRASIL S.A.,Seguradora-Transport-B3-Lina-OPIN,,,,,,,,,,,[26-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-transport/1.8.0/03502099_Seguradora-Transport-B3-Lina-OPIN_quote-transport_v1.8.0_26-08-2024.json),,,,,,
HDI SEGUROS,HDI-Seguros-B3-Lina-OPIN-Quote-v1.8.0,,,,,,,,,,,[27-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-transport/1.8.0/29980158_HDI-Seguros-B3-Lina-OPIN-Quote-v1.8.0_quote-transport_v1.8.0_27-08-2024.json),,,,,,
BRADESCO SEGUROS S.A.,BS-QUOTE-TRANSPORT,,,,,,,,,,,[27-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-transport/1.8.0/33055146_BS-QUOTE-TRANSPORT_quote-transport_v1.8.0_27-08-2024.json),,,,,,
TOKIO MARINE SEGURADORA S.A,Quote-Transport-API,,,,,,,,,,,[30-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-transport/1.8.0/33164021_Quote-Transport-API_quote-transport_v1.8.0_30-08-2024.json),,,,,,
PORTO SEGURO CIA DE SEGUROS GERAIS,Porto-Seguro---API-Transport-v1.8.0,,,,,,,,,,,[03-09-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-transport/1.8.0/61198164_Porto-Seguro---API-Transport-v1.8.0_quote-transport_v1.8.0_03-09-2024.json),,,,,,
YELUM SEGUROS S.A.,OpIn-Liberty-Quote-Transport-v1.8,,,,,,,,,,,[03-10-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-transport/1.8.0/61550141_OpIn-Liberty-Quote-Transport-v1.8_quote-transport_v1.8.0_03-10-2024.json),,,,,,
SWISS RE CORPORATE SOLUTIONS BRASIL SEGUROS S.A.,SwissRe-Transporte-B3-Lina-OPIN,,,,,,,,,,,[29-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-transport/1.8.0/72145931_SwissRe-Transporte-B3-Lina-OPIN_quote-transport_v1.8.0_29-08-2024.json),,,,,,
ZURICH BRASIL COMPANHIA DE SEGUROS,CertificacaoAPIQuoteTransport,,,,,,,,,,,[29-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-transport/1.8.0/96348677_CertificacaoAPIQuoteTransport_quote-transport_v1.8.0_29-08-2024.json),,,,,,
SANTANDER CAPITALIZACAO S.A.,SANTANDER-CAPITALIZACAO-SA-CAPWITH-14-JUL-2025,,,,,,,,,,,,,,[15-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/withdrawal-capitalization-title/1.3.0/03209092_SANTANDER-CAPITALIZACAO-SA-CAPWITH-14-JUL-2025_withdrawal-capitalization-title_v1.3.0_15-07-2025.json),,,
BRASILCAP CAPITALIZACAO S.A.,Brasilcap-Fase3-Withdrawal,,,,,,,,,,,,,,[08-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/withdrawal-capitalization-title/1.3.0/15138043_Brasilcap-Fase3-Withdrawal_withdrawal-capitalization-title_v1.3.0_08-07-2025.json),,,
,SANTANDER-CAPITALIZACAO-SA-CAPWITH-11-JUN-2025,,,,,,,,,,,,,,[23-06-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/withdrawal-capitalization-title/1.3.0/32090920_SANTANDER-CAPITALIZACAO-SA-CAPWITH-11-JUN-2025_withdrawal-capitalization-title_v1.3.0_23-06-2025.json),,,
BRADESCO SEGUROS S.A.,BS-CAPITALIZATION-TITLE-WITHDRAW,,,,,,,,,,,,,,[21-05-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/withdrawal-capitalization-title/1.3.0/33055146_BS-CAPITALIZATION-TITLE-WITHDRAW_withdrawal-capitalization-title_v1.3.0_21-05-2025.json),,,
ZURICH BRASIL COMPANHIA DE SEGUROS,CertificaçãoAPICapTitleWith,,,,,,,,,,,,,,[30-06-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/withdrawal-capitalization-title/1.3.0/96348677_CertificaçãoAPICapTitleWith_withdrawal-capitalization-title_v1.3.0_30-06-2025.json),,,
ZURICH BRASIL COMPANHIA DE SEGUROS,CertificaçãoAPICapitalizaçãoResgate,,,,,,,,,,,,,,[05-08-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/withdrawal-capitalization-title/1.3.0/96348677_CertificaçãoAPICapitalizaçãoResgate_withdrawal-capitalization-title_v1.3.0_05-08-2025.json),,,
SUL AMERICA SEGUROS DE PESSOAS E PREVIDENCIA S.A,Sulamerica-B3-Lina-OPIN-pension-withdraw-v1.3,,,,,,,,,,,,,[22-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/withdrawal-pension/1.3.0/01704513_Sulamerica-B3-Lina-OPIN-pension-withdraw-v1.3_withdrawal-pension_v1.3.0-FR_22-07-2025.json),,,,
SUL AMERICA SEGUROS DE PESSOAS E PREVIDENCIA S.A,Sulamérica-B3-Lina-OPIN-pension-withdraw-v1.3,,,,,,,,,,,,,[17-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/withdrawal-pension/1.3.0/01704513_Sulamérica-B3-Lina-OPIN-pension-withdraw-v1.3_withdrawal-pension_v1.3.0_17-07-2025.json),,,,
CAIXA VIDA E PREVIDENCIA S.A.,pension-withdraw-test-plan,,,,,,,,,,,,,[07-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/withdrawal-pension/1.3.0/03730204_pension-withdraw-test-plan_withdrawal-pension_v1.3.0_07-07-2025.json),,,,
EVIDENCE PREVIDENCIA S.A.,EVIDENCE-PREVIDENCIA-SA-WITHPENS-16-JUN-25,,,,,,,,,,,,,[24-06-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/withdrawal-pension/1.3.0/13615969_EVIDENCE-PREVIDENCIA-SA-WITHPENS-16-JUN-25_withdrawal-pension_v1.3.0_24-06-2025.json),,,,
XP VIDA E PREVIDENCIA S.A,pension-withdraw-test-plan-e-pension-withdraw-lead,,,,,,,,,,,,,[04-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/withdrawal-pension/1.3.0/29408732_pension-withdraw-test-plan-e-pension-withdraw-lead_withdrawal-pension_v1.3.0_04-07-2025.json),,,,
BRADESCO SEGUROS S.A.,BS-WITHDRAW,,,,,,,,,,,,,[04-04-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/withdrawal-pension/1.3.0/33055146_BS-WITHDRAW_withdrawal-pension_v1.3.0_04-04-2025.json),,,,
ZURICH SANTANDER BRASIL SEGUROS E PREVIDENCIA S.A.,ZURICH-SANTANDER-BRASIL-SEGUROS-SA-WPENS-4-JUN-25,,,,,,,,,,,,,[24-06-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/withdrawal-pension/1.3.0/87376109_ZURICH-SANTANDER-BRASIL-SEGUROS-SA-WPENS-4-JUN-25_withdrawal-pension_v1.3.0_24-06-2025.json),,,,
ZURICH BRASIL COMPANHIA DE SEGUROS,CertificaçãoAPIPensionWith,,,,,,,,,,,,,[04-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/withdrawal-pension/1.3.0/96348677_CertificaçãoAPIPensionWith_withdrawal-pension_v1.3.0_04-07-2025.json),,,,
ZURICH BRASIL COMPANHIA DE SEGUROS,CertificaçãoAPIPrevidenciaResgate,,,,,,,,,,,,,[05-08-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/withdrawal-pension/1.3.0/96348677_CertificaçãoAPIPrevidenciaResgate_withdrawal-pension_v1.3.0_05-08-2025.json),,,,
